accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,currentBalance,cardPresent,expirationDateKeyInMatch
558246956,558246956,5000,1880.22,2016-12-29 20:49:51,201.63,Universe Massage #541885,US,US,2.0,1.0,personal care,2029-01-10,,2016-11-08,489,489,2903,PURCHASE,False,3119.78,True,False
586736712,586736712,7500,6002.85,2016-03-05 12:11:28,42.16,Seattle News,US,US,5.0,1.0,subscriptions,2026-01-05,,,422,422,304,PURCHASE,False,1497.15,False,False
782744512,782744512,2500,374.06,2016-09-05 04:00:15,35.84,walmart.com,US,US,90.0,1.0,online_retail,2021-01-10,,2016-11-08,176,176,7408,PURCHASE,False,2125.94,False,False
877017103,877017103,5000,1858.97,2016-07-28 21:25:13,40.33,cheapfast.com,US,US,9.0,1.0,online_retail,2023-01-10,,,731,731,4690,PURCHASE,False,3141.03,False,False
447957199,447957199,5000,818.61,2016-03-04 20:15:11,165.86,Universe Massage #320094,US,US,5.0,1.0,personal care,2026-01-06,2014-09-12,2014-09-12,104,104,2100,PURCHASE,False,4181.39,True,False
253812347,253812347,7500,5609.87,2016-08-16 19:20:03,21.2,ebay.com,US,US,2.0,1.0,online_retail,2019-01-02,2014-09-11,,849,849,0,PURCHASE,False,1890.13,False,False
866891588,866891588,1000,290.44,2016-04-22 22:41:02,119.0,Starbucks #242505,US,US,2.0,1.0,fastfood,2020-01-01,,,547,547,4290,PURCHASE,False,709.56,True,False
278064853,278064853,500,64.94,2016-06-21 14:33:14,78.01,oldnavy.com,US,US,2.0,1.0,online_retail,2027-01-01,,,676,676,7267,PURCHASE,False,435.06,False,False
785637183,785637183,250,238.32,2016-07-20 07:03:26,273.36,target.com,US,US,2.0,1.0,online_retail,2028-01-08,2014-08-05,2014-08-05,721,721,7874,PURCHASE,False,11.68,False,False
686791712,686791712,5000,3056.25,2016-03-17 18:21:44,311.33,walmart.com,US,US,5.0,1.0,online_retail,2029-01-11,,,817,817,2368,PURCHASE,False,1943.75,False,False
888231319,888231319,10000,2114.73,2016-12-29 08:44:50,74.26,AMC #74121,US,US,2.0,1.0,entertainment,1931-01-05,2015-09-04,,486,486,6743,PURCHASE,False,7885.27,True,False
711990261,711990261,1000,546.06,2016-01-30 20:47:04,101.34,McDonalds #815193,US,US,5.0,1.0,fastfood,1930-01-09,,,219,219,5360,PURCHASE,False,453.94,True,False
938253216,938253216,10000,2252.62,2016-05-19 09:31:27,29.55,AMC #606218,US,US,2.0,1.0,entertainment,2019-01-04,,,396,396,0,PURCHASE,False,7747.38,True,False
395834315,395834315,2500,1013.8,2016-03-03 23:39:05,0.0,Dairy Queen #339690,US,US,2.0,8.0,fastfood,1931-01-05,,2016-06-01,827,827,78,ADDRESS_VERIFICATION,False,1486.2,False,False
151887933,151887933,5000,4279.28,2016-01-03 22:55:27,44.45,Uber,US,US,2.0,1.0,rideshare,2023-01-05,,2016-02-01,108,108,528,PURCHASE,False,720.72,False,False
630047512,630047512,5000,3301.76,2016-11-28 04:52:52,38.71,Runners #483299,US,US,9.0,1.0,gym,1930-01-05,2014-07-07,2014-07-07,195,195,8312,PURCHASE,False,1698.24,False,False
689128013,689128013,10000,5407.79,2016-07-14 19:05:00,59.11,Texas Gas #402065,US,US,5.0,1.0,fuel,2019-01-09,,,154,154,5123,PURCHASE,False,4592.21,True,False
854268956,854268956,20000,19325.76,2016-07-24 06:39:38,95.56,discount.com,US,US,9.0,8.0,online_retail,2028-01-03,,,137,137,7760,REVERSAL,False,674.24,False,False
286398427,286398427,500,261.58,2016-04-19 23:56:32,74.97,target.com,US,US,9.0,1.0,online_retail,2020-01-03,,,367,367,2447,PURCHASE,False,238.42,False,False
788103779,788103779,15000,14496.82,2016-07-15 23:20:53,148.14,West End Beauty #234286,US,US,9.0,1.0,personal care,2028-01-07,,,267,267,7444,PURCHASE,False,503.18,True,False
929823609,929823609,7500,5919.71,2016-09-04 10:54:42,70.39,Hardee's #814735,US,US,5.0,8.0,fastfood,2020-01-03,2014-10-07,,936,936,3431,PURCHASE,False,1580.29,True,False
258537720,258537720,15000,978.74,2016-05-16 21:24:58,274.37,ebay.com,US,US,2.0,8.0,online_retail,2028-01-09,,,466,466,6408,PURCHASE,False,14021.26,False,False
523990929,523990929,250,192.68,2016-07-11 01:56:22,21.46,hulu.com,US,US,2.0,1.0,online_subscriptions,2027-01-09,,,253,253,9364,PURCHASE,False,57.32,False,False
239875038,239875038,7500,3004.92,2016-06-25 15:27:59,25.91,Renaissance Hotel #499336,US,US,5.0,1.0,hotels,2027-01-04,2015-12-03,,324,324,1437,PURCHASE,False,4495.08,True,False
315970270,315970270,2500,2363.99,2016-07-05 16:29:59,44.69,Regal Cinemas #276341,US,US,5.0,1.0,entertainment,2029-01-02,2015-05-11,,274,274,1518,PURCHASE,False,136.01,False,False
806663900,806663900,500,255.6,2016-11-25 15:32:42,333.07,Universe Massage #895932,US,US,2.0,1.0,personal care,1930-01-04,,,989,989,9484,PURCHASE,False,244.4,True,False
401685755,401685755,15000,9538.91,2016-03-28 01:42:35,145.96,Auntie Anne's #300381,US,US,2.0,1.0,fastfood,2026-01-10,,,177,177,3217,PURCHASE,False,5461.09,True,False
374384068,374384068,50000,49589.81,2016-07-26 13:28:36,242.05,cheapfast.com,US,US,5.0,1.0,online_retail,2028-01-01,2013-12-05,2013-12-05,283,283,4109,PURCHASE,False,410.19,False,False
973203237,973203237,7500,7122.89,2016-04-15 10:33:13,247.5,Ethan Allen,US,US,9.0,1.0,furniture,2027-01-03,,,555,555,1684,PURCHASE,False,377.11,True,False
144671264,144671264,5000,5000.0,2016-09-11 10:41:39,8.81,Play Store,US,US,2.0,1.0,mobileapps,2027-01-05,2013-11-12,2013-11-12,202,202,6610,PURCHASE,False,0.0,False,False
897314075,897314075,50000,49811.5,2016-08-30 10:54:08,103.39,cheapfast.com,US,US,9.0,1.0,online_retail,2022-01-11,,,264,264,7530,PURCHASE,False,188.5,False,False
555620427,555620427,15000,3546.5,2016-04-15 20:30:14,13.56,Hardee's #547712,US,US,2.0,1.0,fastfood,2026-01-05,2011-05-06,2011-05-06,738,738,5628,PURCHASE,False,11453.5,True,False
567652241,567652241,2500,2014.76,2016-05-18 23:58:53,112.15,Lyft,US,US,2.0,1.0,rideshare,2019-01-07,2015-10-05,2015-10-05,464,464,1949,PURCHASE,False,485.24,False,False
999275549,999275549,50000,49523.84,2016-01-04 11:55:57,19.42,walmart.com,US,US,9.0,1.0,online_retail,1931-01-04,2015-01-11,2015-01-11,189,189,751,PURCHASE,False,476.16,False,False
903360157,903360157,50000,8702.96,2016-11-22 01:47:17,474.96,Icelandic Airlines,US,US,9.0,8.0,airline,2025-01-06,,,722,722,7104,PURCHASE,False,41297.04,False,False
632195176,632195176,15000,5975.75,2016-11-25 11:31:38,10.47,Walgreens #342738,US,US,9.0,8.0,health,2018-01-06,2014-09-03,2016-04-11,264,264,4051,PURCHASE,False,9024.25,True,False
791188211,791188211,2500,543.91,2016-04-25 11:40:34,113.19,Hardee's #742684,US,US,9.0,1.0,fastfood,2027-01-07,,,608,608,2151,PURCHASE,False,1956.09,True,False
173544488,173544488,7500,1249.57,2016-05-11 06:45:28,284.69,AMC #128743,US,US,9.0,1.0,entertainment,2029-01-07,2014-12-04,2014-12-04,437,437,6343,PURCHASE,False,6250.43,True,False
872763800,872763800,20000,3230.22,2016-12-20 18:17:28,1401.08,Popeyes #93233,US,US,2.0,8.0,fastfood,2024-01-06,2015-11-04,,566,566,463,PURCHASE,True,16769.78,True,False
497682613,497682613,2500,521.29,2016-01-09 10:38:21,40.85,Uber,US,US,90.0,1.0,rideshare,2018-01-09,2013-12-02,2013-12-02,838,838,9982,Unknown,False,1978.71,False,False
785427506,785427506,5000,3137.93,2016-04-25 21:06:10,326.04,Wendys #928763,US,US,5.0,1.0,fastfood,2019-01-07,,,767,767,288,PURCHASE,False,1862.07,True,False
356039230,356039230,7500,1662.47,2016-11-14 05:16:45,248.42,staples.com,US,US,5.0,1.0,online_retail,1931-01-01,,,917,917,9558,PURCHASE,False,5837.53,False,False
248304248,248304248,5000,4984.93,2016-01-03 02:48:46,6.5,amazon.com,US,US,9.0,1.0,online_retail,2019-01-07,2007-01-03,2007-01-03,723,723,9995,PURCHASE,False,15.07,False,False
326605819,326605819,50000,49788.33,2016-04-02 10:52:52,183.22,apple.com,US,US,2.0,1.0,online_retail,2021-01-11,,,392,392,9864,PURCHASE,False,211.67,False,False
211909403,211909403,7500,7255.04,2016-05-02 15:06:23,31.31,Wendys #436638,US,US,2.0,8.0,fastfood,2022-01-05,,,777,777,5272,PURCHASE,False,244.96,True,False
459661983,459661983,2500,2178.03,2016-03-13 11:19:49,77.2,West End Beauty #373881,US,US,9.0,8.0,personal care,1930-01-01,2014-09-09,2014-09-09,102,102,3960,PURCHASE,False,321.97,True,False
824423647,824423647,2500,1458.2,2016-08-29 06:38:12,35.51,discount.com,US,US,5.0,1.0,online_retail,2018-01-10,,2016-07-07,226,226,6606,PURCHASE,False,1041.8,False,False
387040271,387040271,5000,2000.22,2016-01-08 03:37:56,159.27,EZ Putt Putt #240241,US,US,5.0,1.0,entertainment,2029-01-01,2011-06-12,2011-06-12,347,347,1972,PURCHASE,False,2999.78,True,False
843697122,843697122,10000,2941.67,2016-05-31 21:08:43,155.26,cheapfast.com,US,US,5.0,1.0,online_retail,2025-01-01,,,160,160,7228,PURCHASE,False,7058.33,False,False
597292183,597292183,250,250.0,2016-04-30 12:01:13,302.29,Bobs Furniture,US,US,5.0,1.0,furniture,2023-01-05,2013-06-08,2013-06-08,274,274,3817,PURCHASE,False,0.0,True,False
266796367,266796367,20000,10520.84,2016-10-15 11:22:03,28.91,Lyft,US,US,2.0,1.0,rideshare,2023-01-03,2014-11-03,2016-10-08,674,674,8947,PURCHASE,False,9479.16,False,False
903360157,903360157,50000,17115.5,2016-04-20 16:39:33,212.76,EZ Putt Putt #503815,US,US,9.0,8.0,entertainment,2026-01-10,,,722,722,7104,PURCHASE,False,32884.5,True,False
251543974,251543974,50000,45493.04,2016-09-18 13:14:06,124.35,amazon.com,US,US,9.0,1.0,online_retail,2023-01-02,2015-06-01,2015-06-01,568,568,3012,PURCHASE,False,4506.96,False,False
821827220,821827220,7500,5718.7,2016-09-24 06:21:41,77.06,Sunoco Gas #946319,US,US,2.0,1.0,fuel,2024-01-06,,,326,326,9611,PURCHASE,False,1781.3,True,False
919070234,919070234,15000,12929.84,2016-06-17 23:31:59,116.14,Fresh Online Services,US,US,5.0,1.0,online_gifts,1930-01-11,,,523,523,4412,PURCHASE,False,2070.16,False,False
838085703,838085703,5000,330.8,2016-04-03 17:05:12,323.6,AMC #79863,US,US,5.0,1.0,entertainment,1931-01-03,,2016-12-02,625,625,4062,PURCHASE,False,4669.2,True,False
772212779,772212779,250,164.66,2016-11-13 10:11:42,23.43,Auntie Anne's #306985,US,US,9.0,1.0,fastfood,2029-01-09,,,773,773,9056,PURCHASE,False,85.34,True,False
239875038,239875038,7500,2469.91,2016-03-06 10:50:00,219.32,Renaissance Hotel #356967,US,US,5.0,1.0,hotels,2023-01-05,2015-12-03,2016-06-03,324,324,1437,PURCHASE,False,5030.09,False,False
458394120,458394120,5000,1182.1,2016-08-23 01:45:07,447.6,Lyft,US,US,5.0,8.0,rideshare,1930-01-06,2014-09-10,2014-09-10,613,613,9939,PURCHASE,False,3817.9,False,False
691854660,691854660,5000,4625.75,2016-09-19 21:19:27,536.84,Dairy Queen #623068,US,US,90.0,8.0,fastfood,2024-01-09,,,794,794,3992,PURCHASE,False,374.25,True,False
776174803,776174803,7500,5930.65,2016-09-01 12:14:48,134.52,sears.com,US,US,5.0,1.0,online_retail,2026-01-08,,,185,185,8114,PURCHASE,False,1569.35,False,False
555620427,555620427,15000,4396.32,2016-10-01 17:33:56,62.97,McDonalds #791572,US,US,5.0,1.0,fastfood,2020-01-02,2011-05-06,,738,738,5628,PURCHASE,False,10603.68,True,False
799674919,799674919,15000,11916.54,2016-06-20 23:31:58,39.42,staples.com,US,US,2.0,8.0,online_retail,2027-01-05,2013-03-10,2013-03-10,443,443,1636,PURCHASE,False,3083.46,False,False
327641742,327641742,2500,1667.58,2016-11-22 14:08:26,0.0,McDonalds #467911,US,US,2.0,1.0,fastfood,2023-01-02,,,124,124,2153,ADDRESS_VERIFICATION,False,832.42,False,False
979187005,979187005,5000,3370.56,2016-06-03 19:33:24,169.24,Franks Pub #53336,US,US,5.0,1.0,food,2029-01-07,,,741,741,2315,PURCHASE,False,1629.44,True,False
426166391,426166391,20000,19909.76,2016-11-29 23:33:51,143.4,Fresh Flowers,US,US,5.0,1.0,online_gifts,2027-01-05,2015-06-08,2015-06-08,249,249,3933,PURCHASE,False,90.24,False,False
647066704,647066704,7500,4627.29,2016-10-26 14:49:38,146.07,Blue Mountain Online Services,US,US,5.0,1.0,online_gifts,2023-01-04,,,503,503,8103,PURCHASE,False,2872.71,False,False
787227033,787227033,500,248.1,2016-07-24 01:36:15,638.09,West End Massage,US,US,5.0,1.0,personal care,2026-01-08,2014-10-07,2014-10-07,996,996,1912,PURCHASE,True,251.9,True,False
833270526,833270526,500,156.19,2016-11-01 08:16:29,78.89,Next Day Online Services,US,US,9.0,1.0,online_gifts,1931-01-06,,2016-02-04,564,564,3545,PURCHASE,False,343.81,False,False
266796367,266796367,20000,18733.09,2016-07-06 12:25:11,203.03,Uber,US,US,9.0,8.0,rideshare,1930-01-09,2014-11-03,2014-11-03,674,674,8947,PURCHASE,False,1266.91,False,False
389173559,389173559,15000,8987.66,2016-05-22 18:36:27,0.0,discount.com,US,US,5.0,1.0,online_retail,2028-01-07,,2016-03-05,685,685,9476,ADDRESS_VERIFICATION,False,6012.34,False,False
459485119,459485119,10000,10000.0,2016-10-01 06:59:06,33.1,EZ Putt Putt #551896,US,US,5.0,8.0,entertainment,2027-01-01,,,639,639,0,PURCHASE,False,0.0,True,False
401685755,401685755,15000,11420.59,2016-07-25 15:39:28,3.27,Burger King #651216,US,US,9.0,1.0,fastfood,2028-01-12,,2016-05-07,177,177,3217,PURCHASE,False,3579.41,True,False
387040271,387040271,5000,657.0,2016-04-17 00:01:42,88.88,Hilton Hotels #719234,US,US,5.0,1.0,hotels,2026-01-03,2011-06-12,2016-07-03,347,347,1972,PURCHASE,False,4343.0,True,False
387040271,387040271,5000,2134.8,2016-09-02 07:02:42,91.42,AMC #128743,US,US,9.0,8.0,entertainment,2023-01-03,2011-06-12,,347,347,1972,PURCHASE,False,2865.2,True,False
286398427,286398427,500,328.74,2016-11-11 15:50:50,132.97,Northtown Salon,US,US,5.0,1.0,personal care,1931-01-01,,,335,335,8516,REVERSAL,False,171.26,True,False
413427954,413427954,7500,6555.0,2016-07-11 08:14:33,14.22,Virgin Airlines,US,US,5.0,1.0,airline,2020-01-02,2015-04-08,,193,193,666,PURCHASE,False,945.0,False,False
414094683,414094683,1000,377.09,2016-08-03 15:17:38,296.67,Fast Tire,US,US,2.0,1.0,auto,2018-01-10,,2016-07-02,675,675,2916,PURCHASE,False,622.91,True,False
562998358,562998358,5000,1331.21,2016-05-06 08:59:33,472.33,South Steakhouse #796913,US,US,80.0,1.0,food,1930-01-09,,,919,919,5558,PURCHASE,False,3668.79,True,False
946485991,946485991,250,49.93,2016-03-14 04:52:50,52.48,EZ Putt Putt #240241,US,US,5.0,8.0,entertainment,2024-01-11,,,530,530,1469,PURCHASE,False,200.07,True,False
390852976,390852976,5000,1031.4,2016-05-17 07:44:43,102.4,Blue Mountain eCards,US,US,9.0,1.0,online_gifts,2023-01-05,,,682,682,9108,PURCHASE,False,3968.6,False,False
326308759,326308759,20000,8342.26,2016-05-25 19:22:30,90.97,CVS #618160,US,US,9.0,1.0,health,2026-01-12,,,166,166,5800,PURCHASE,False,11657.74,False,False
261355360,261355360,15000,6839.09,2016-04-14 12:22:42,45.43,Taco Bell #727365,US,US,5.0,1.0,fastfood,2018-01-10,,,767,767,4597,PURCHASE,False,8160.91,True,False
874393829,874393829,5000,3040.38,2016-07-25 16:42:10,202.35,Uber,US,US,5.0,1.0,rideshare,2022-01-08,2015-09-02,2015-09-02,991,991,1421,PURCHASE,False,1959.62,False,False
326545556,326545556,7500,696.08,2016-12-28 20:02:49,167.66,Quizno's #956655,US,US,2.0,8.0,fastfood,2024-01-01,,2016-06-08,301,301,6527,PURCHASE,False,6803.92,True,False
266853347,266853347,20000,19792.78,2016-08-14 00:52:36,152.65,Cinnabon #342947,US,US,2.0,1.0,fastfood,2022-01-05,,,295,295,951,PURCHASE,False,207.22,True,False
817759740,817759740,20000,16249.7,2016-11-04 07:26:26,0.0,discount.com,US,US,5.0,1.0,online_retail,1930-01-03,2015-02-06,2015-02-06,344,344,5306,ADDRESS_VERIFICATION,False,3750.3,False,False
806663900,806663900,500,150.04,2016-03-29 17:51:17,89.98,LES Pizza,US,US,9.0,99.0,food,2029-01-09,,,772,772,8861,PURCHASE,False,349.96,True,False
336804948,336804948,2500,1610.29,2016-06-16 11:57:35,5.73,target.com,US,US,9.0,1.0,online_retail,2027-01-02,2014-07-04,2016-02-02,948,948,954,PURCHASE,False,889.71,False,False
382700386,382700386,20000,10790.53,2016-11-20 12:56:16,57.28,Popeyes #580764,US,US,2.0,1.0,fastfood,2019-01-09,2015-02-11,2015-02-11,168,168,9487,PURCHASE,False,9209.47,False,False
267212096,267212096,20000,19927.67,2016-10-06 04:20:27,3.42,Apple iTunes,US,US,9.0,1.0,mobileapps,2022-01-01,,,502,502,2473,PURCHASE,False,72.33,False,False
760659656,760659656,20000,5104.17,2016-05-08 22:38:20,35.32,amazon.com,US,US,2.0,1.0,online_retail,2021-01-01,2012-09-02,,467,467,8120,PURCHASE,False,14895.83,False,False
838085703,838085703,5000,3036.47,2016-09-16 11:04:38,48.84,EZ Putt Putt #551896,US,US,5.0,1.0,entertainment,2024-01-01,,,625,625,4062,PURCHASE,False,1963.53,True,False
785637183,785637183,250,214.81,2016-04-16 19:10:13,43.82,discount.com,US,US,2.0,1.0,online_retail,2023-01-02,2014-08-05,2014-08-05,721,721,7874,PURCHASE,False,35.19,False,False
863184460,863184460,5000,1133.59,2016-11-30 00:11:13,78.43,EZ Putt Putt #240241,US,US,2.0,1.0,entertainment,2026-01-08,2015-05-12,,837,837,3702,PURCHASE,False,3866.41,True,False
835369335,835369335,2500,2500.0,2016-06-01 18:26:02,39.24,Uber,US,US,5.0,8.0,rideshare,1931-01-07,,2016-04-05,472,472,7130,PURCHASE,False,0.0,False,False
472317736,472317736,5000,1258.76,2016-10-14 11:12:18,13.77,ebay.com,US,US,80.0,1.0,online_retail,2023-01-08,,,618,618,7260,PURCHASE,False,3741.24,False,False
278873707,278873707,7500,7500.0,2016-08-10 16:30:53,22.53,Mobil Gas #194289,US,US,5.0,1.0,fuel,2026-01-01,,,223,223,5399,PURCHASE,False,0.0,True,False
253812347,253812347,7500,423.08,2016-03-24 13:01:15,0.0,discount.com,US,US,5.0,1.0,online_retail,2021-01-11,2014-09-11,2014-09-11,849,849,0,ADDRESS_VERIFICATION,False,7076.92,False,False
318001076,318001076,50000,19070.36,2016-12-30 15:13:01,87.84,alibaba.com,US,US,2.0,1.0,online_retail,2021-01-08,2015-11-12,,633,633,1789,PURCHASE,False,30929.64,False,False
251625315,251625315,10000,4196.62,2016-10-29 00:26:11,224.86,Krispy Kreme #593661,US,US,5.0,1.0,fastfood,2020-01-03,,2016-10-03,306,306,3899,PURCHASE,False,5803.38,True,False
996232349,996232349,250,140.27,2016-02-06 13:19:57,202.12,Franks Cafe,US,US,9.0,1.0,food,2024-01-02,,,409,409,5524,PURCHASE,False,109.73,True,False
574370401,574370401,50000,7778.35,2016-08-16 08:34:29,379.38,Hilton Hotels #405695,US,US,5.0,1.0,hotels,2025-01-06,,,356,356,7701,PURCHASE,False,42221.65,True,False
707526199,707526199,1000,416.18,2016-08-14 07:03:01,131.26,Franks Sandwitch Bar,US,US,90.0,8.0,food,2023-01-05,,,865,865,7779,PURCHASE,False,583.82,False,False
990764813,990764813,20000,1147.85,2016-03-16 09:26:27,101.13,EZ Putt Putt #551896,US,US,9.0,1.0,entertainment,2025-01-02,2015-10-01,2016-06-03,910,910,4008,PURCHASE,False,18852.15,True,False
456044564,456044564,10000,6767.55,2016-04-22 00:55:32,222.07,34th BBQ #538716,US,US,9.0,1.0,food,2029-01-06,2012-05-10,,746,746,5658,PURCHASE,False,3232.45,True,False
270162407,270162407,15000,13353.18,2016-10-21 16:09:23,31.06,LES Pizza,US,US,9.0,1.0,food,1930-01-01,2008-05-02,,246,216,7764,PURCHASE,False,1646.82,True,False
996361391,996361391,250,219.94,2016-07-25 09:29:15,333.05,EZ Putt Putt #240241,US,US,5.0,1.0,entertainment,2028-01-11,,,112,112,3936,PURCHASE,False,30.06,True,False
241294382,241294382,10000,2376.26,2016-08-10 02:10:11,33.28,sears.com,US,US,2.0,1.0,online_retail,2022-01-03,,,238,238,2808,PURCHASE,False,7623.74,False,False
629606479,629606479,7500,3261.27,2016-11-22 03:52:42,40.97,Dunkin' Donuts #589280,US,US,9.0,1.0,fastfood,2018-01-11,,,176,176,2251,PURCHASE,False,4238.73,True,False
322319158,322319158,1000,134.22,2016-02-22 23:21:54,40.73,EZ Putt Putt #551896,US,US,2.0,1.0,entertainment,2028-01-04,2011-09-04,2011-09-04,481,481,6929,PURCHASE,False,865.78,True,False
890796581,890796581,15000,7874.56,2016-05-10 00:22:51,172.75,AMC #552863,US,US,5.0,8.0,entertainment,2024-01-07,,,772,772,4962,PURCHASE,False,7125.44,True,False
773863988,773863988,5000,751.48,2016-12-12 18:14:03,3.96,Franks Pub #86033,US,US,2.0,1.0,food,2028-01-07,,,598,598,66,PURCHASE,False,4248.52,True,False
752299461,752299461,10000,763.41,2016-12-12 18:37:34,459.91,Regal Cinemas #729464,US,US,9.0,1.0,entertainment,1931-01-03,,,261,261,7334,PURCHASE,False,9236.59,True,False
702626304,702626304,5000,973.56,2016-10-15 17:33:56,515.69,sears.com,US,US,5.0,1.0,online_retail,1931-01-09,2015-01-09,2015-01-09,814,814,4289,PURCHASE,False,4026.44,False,False
567275898,567275898,20000,12915.18,2016-07-24 23:39:54,83.39,Auntie Anne's #54100,US,US,5.0,1.0,fastfood,2026-01-11,2015-10-06,2015-10-06,399,399,6917,REVERSAL,False,7084.82,True,False
292670613,292670613,1000,243.67,2016-05-23 19:00:58,19.44,Lyft,US,US,5.0,1.0,rideshare,2027-01-12,,,661,661,7250,PURCHASE,False,756.33,False,False
719248301,719248301,7500,5675.88,2016-06-18 23:05:50,31.5,Tim Hortons #186670,US,US,9.0,8.0,fastfood,2025-01-04,2015-05-06,2016-09-04,576,576,2330,PURCHASE,False,1824.12,True,False
194596994,194596994,15000,11370.7,2016-11-09 06:59:36,55.74,EZ Putt Putt #551896,US,US,9.0,1.0,entertainment,2019-01-01,2012-06-01,,663,663,8002,PURCHASE,False,3629.3,True,False
634843547,634843547,5000,4967.25,2016-04-18 13:39:08,339.03,Lyft,US,US,5.0,1.0,rideshare,2023-01-09,2015-04-01,2015-04-01,535,506,2190,PURCHASE,False,32.75,False,False
214694571,214694571,7500,6928.06,2016-12-08 21:21:40,15.4,hulu.com,US,US,5.0,1.0,online_subscriptions,2023-01-03,2013-02-05,2013-02-05,452,452,4080,PURCHASE,False,571.94,False,False
871204331,871204331,500,288.14,2016-05-19 20:41:06,169.92,Next Day eCards,US,US,2.0,1.0,online_gifts,2029-01-03,,,905,905,2926,PURCHASE,False,211.86,False,False
604114040,604114040,20000,7213.52,2016-12-27 16:01:18,541.51,Dunkin' Donuts #149540,US,US,2.0,8.0,fastfood,2025-01-06,,,684,684,0,PURCHASE,False,12786.48,True,False
513829169,513829169,250,222.4,2016-08-20 12:30:35,71.63,Downtown Diner,US,US,9.0,8.0,food,2018-01-08,2009-03-03,2009-03-03,616,616,2331,PURCHASE,False,27.6,True,False
669477606,669477606,2500,2500.0,2016-09-10 06:51:15,56.21,Virgin #259275,US,US,5.0,1.0,cable/phone,2018-01-07,2015-03-12,2015-03-12,223,223,5173,PURCHASE,False,0.0,False,False
875279486,875279486,15000,10539.71,2016-02-18 13:18:42,99.34,target.com,US,US,2.0,1.0,online_retail,1931-01-05,,,318,318,1199,PURCHASE,False,4460.29,False,False
645931394,645931394,5000,1226.42,2016-08-07 23:02:09,157.23,Wendys #974901,US,US,5.0,1.0,fastfood,2023-01-02,2015-12-04,2015-12-04,456,456,1731,PURCHASE,False,3773.58,True,False
383028435,383028435,15000,12696.0,2016-05-10 15:37:47,55.91,Rodeway Inn #698680,US,US,9.0,1.0,hotels,2020-01-08,2015-02-11,2015-02-11,805,805,5391,PURCHASE,False,2304.0,True,False
681764462,681764462,1000,58.95,2016-07-10 12:56:38,123.54,34th BBQ #214431,US,US,9.0,1.0,food,2028-01-05,,,894,894,5023,PURCHASE,False,941.05,True,False
412558887,412558887,15000,854.11,2016-08-17 07:01:39,77.68,Popeyes #415239,US,US,5.0,1.0,fastfood,2021-01-10,,2016-04-08,165,165,7696,PURCHASE,False,14145.89,True,False
792317293,792317293,5000,1959.01,2016-09-10 06:47:11,94.75,oldnavy.com,US,US,80.0,1.0,online_retail,2023-01-12,,,444,444,5000,PURCHASE,False,3040.99,False,False
239875038,239875038,7500,2221.35,2016-04-17 19:54:19,131.03,Hilton Hotels #46842,US,US,5.0,1.0,hotels,2023-01-02,2015-12-03,2016-11-03,383,383,8212,PURCHASE,False,5278.65,True,False
513829169,513829169,250,-91.07,2016-12-10 15:23:38,94.18,Universe Massage #550596,US,US,80.0,8.0,personal care,2029-01-05,2009-03-03,2009-03-03,616,616,2331,PURCHASE,False,341.07,True,False
818992213,818992213,5000,3297.42,2016-04-29 07:51:12,94.28,Cinnabon #311153,US,US,80.0,1.0,fastfood,2026-01-09,,,398,398,2486,PURCHASE,False,1702.58,True,False
278064853,278064853,500,339.65,2016-06-29 01:12:52,160.35,discount.com,US,US,5.0,1.0,online_retail,2023-01-05,,,676,676,7267,REVERSAL,False,160.35,False,False
537986365,537986365,10000,4134.83,2016-10-25 13:07:52,167.85,Lyft,US,US,80.0,1.0,rideshare,1930-01-05,,2016-08-10,511,511,2847,PURCHASE,False,5865.17,False,False
355866858,355866858,7500,6998.44,2016-11-22 12:33:55,33.08,Burger King #591714,US,US,9.0,1.0,fastfood,2027-01-10,2015-11-11,2015-11-11,519,519,303,PURCHASE,False,501.56,True,False
239875038,239875038,7500,1179.32,2016-04-04 14:11:38,181.3,Renaissance Hotel #825471,US,US,5.0,1.0,hotels,1931-01-02,2015-12-03,2016-11-03,383,383,8212,PURCHASE,False,6320.68,False,False
626735229,626735229,15000,14889.64,2016-11-13 17:22:37,263.91,Hilton Hotels #147997,US,US,9.0,1.0,hotels,2029-01-04,,,228,228,5946,PURCHASE,False,110.36,False,False
812328116,812328116,5000,1623.79,2016-10-11 10:20:00,75.16,cheapfast.com,US,US,9.0,1.0,online_retail,2019-01-03,,,312,312,5335,PURCHASE,False,3376.21,False,False
401685755,401685755,15000,14016.46,2016-04-05 21:50:59,114.21,Wendys #650426,US,US,2.0,1.0,fastfood,2020-01-07,,,177,177,3217,PURCHASE,False,983.54,True,False
447957199,447957199,5000,2546.57,2016-02-28 17:08:07,50.77,apple.com,US,US,9.0,8.0,online_retail,2023-01-05,2014-09-12,2014-09-12,104,104,2100,PURCHASE,False,2453.43,False,False
917216469,917216469,15000,12578.26,2016-12-03 13:09:28,57.72,Best Deli #100511,US,US,9.0,1.0,food,1930-01-07,,2016-01-08,251,251,4514,PURCHASE,False,2421.74,True,False
